http://www.thomasnelson.com.br/livro/a-biblia-da-mulher-de-fe/,A Bíblia da Mulher de Fé – Capa rosa,http://www.thomasnelson.com.br/wp-content/uploads/2013/03/Bíblia-Rosa.jpg,"Uma das maiores vozes femininas cristãs do planeta, Sheila Walsh apresenta A Bíblia da Mulher de Fé.",Sheila Walsh,ISBN: 9788578603953,Número de páginas: 1648,"Dimensão: 13,6 x 21,3 cm",Ano de lançamento: 2013
http://www.thomasnelson.com.br/livro/a-biblia-da-mulher-de-fe-capa-roxa/,A Bíblia da mulher de fé – Capa roxa,http://www.thomasnelson.com.br/wp-content/uploads/2013/04/Bíblia-roxa.jpg,"Uma das maiores vozes femininas cristãs do planeta, Sheila Walsh apresenta A Bíblia da Mulher de Fé. A Bíblia da mulher de fé oferece inspiração e recursos especiais para mulheres em busca de uma comunhão diária com Deus e sua palavra. Além do texto das Escrituras Sagradas, são 366 devocionais com lições e conselhos valiosos.Uma das maiores vozes femininas cristãs do planeta, Sheila Walsh apresenta A Bíblia da Mulher de Fé. A Bíblia da mulher de fé oferece inspiração e recursos especiais para mulheres em busca de uma comunhão diária com Deus e sua palavra. Além do texto das Escrituras Sagradas, são 366 devocionais com lições e conselhos valiosos.Uma das maiores vozes femininas cristãs do planeta, Sheila Walsh apresenta A Bíblia da Mulher de Fé. A Bíblia da mulher de fé oferece inspiração e recursos especiais para mulheres em busca de uma comunhão diária com Deus e sua palavra. Além do texto das Escrituras Sagradas, são 366 devocionais com lições e conselhos valiosos.",Sheila Walsh,ISBN: 9788578603076,Número de páginas: 1648,"Dimensão: 13,6 x 21,3 cm",Ano de lançamento: 2013
http://www.thomasnelson.com.br/livro/a-biblia-da-princesinha/,A Bíblia da princesinha,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/Biblia-da-princesinha-wpcf_240x285.jpg,"Olá, princesinha. Esta Bíblia foi feita para você. Ah, se eu fosse uma princesa…” — isso é o que quase toda menina imagina. Mais legal ainda é saber que ela é mesmo uma filha do Rei. E a melhor maneira de descobrir isso é lendo a Palavra de Deus. Na Bíblia Sagrada da princesinha, meninas de 4 a 10 anos aprendem sobre o Criador, os personagens da Bíblia, o valor da família e dos amigos e as alegrias de ser criança.",Sheila Walsh,ISBN: 9788578603243,Número de páginas: 352,"Dimensão: 16,5 x 19cm",Ano de lançamento: 2012
http://www.thomasnelson.com.br/livro/a-chave-para-o-coracao-do-seu-filho/,A chave para o coração do seu filho,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/chaveparaocora.jpg,"Este livro focaliza um princípio singular e essencial que pode determinar se o filho terá um comportamento irritado, rebelde e distante ou se será feliz e cooperativo. Este princípio é a manutenção do espírito aberto do filho. O autor pretende mostrar como o leitor pode criar filhos de espírito aberto e o que ele deve fazer quando a criança resolve se fechar.",Gary Smalley,ISBN: 9788578602741,Número de páginas: 248,"Dimensão: 13,5 x 21cm",Ano de lançamento: 2012
http://www.thomasnelson.com.br/livro/a-cruz-e-o-crepusculo/,A cruz e o crepúsculo,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/acruzeocrepu.jpg,Por que a saga Crepúsculo causa tanto encantamento em leitores de todas as idades e em diferentes partes do mundo? Agora é a hora de refletir sobre os motivos que levaram uma história de amor proibido a hipnotizar jovens e adultos de forma tão impressionante. Qual é o mistério por trás da sedutora e perigosa atração entre Edward e Bella? Beth Felker Jones desvenda os significados ocultos de importantes questões para os jovens em formação tratadas nos quatro livros da série à luz da ótica cristã.,Beth Felcker Jones,ISBN: 9788578600716,Número de páginas: 164,Dimensão: 16 X 23cm,Ano de lançamento: 2010
http://www.thomasnelson.com.br/livro/a-empresa/,A empresa,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/Aempresa.jpg,"A empresa é uma parábola que irá ajudá-lo a responder algumas das perguntas mais recorrentes do dia-a-dia. Acompanhando o trabalho de Logan no processo de avaliação de cada nível, você se sentirá inspirado a enxergar sua própria vida por uma perspectiva completamente diferente.",David Gregory,ISBN: 9788578600020,Número de páginas: 144,Dimensão: 14 X 21cm,Ano de lançamento: 2008
http://www.thomasnelson.com.br/livro/a-fe-comeca-em-casa/,A fé começa em casa,http://www.thomasnelson.com.br/wp-content/uploads/2013/04/feemcasa_arpovada-final-300dpi_interna.jpg,"Mais de metade das crianças que cresceram dentro da igreja vão abandonar a fé quando chegar à vida adulta. Acreditando que a melhor estratégia para evitar esse êxodo é o fortalecimento da espiritualidade infantil dentro da família, os autores Kurt Bruner e Steve Stroope escreveram A fé começa em casa.",Kurt Bruner & Steve Stroope,ISBN: 9788578601690,Número de páginas: 216,Dimensão: 21 X 14cm,Ano de lançamento: 2009
http://www.thomasnelson.com.br/livro/a-felicidade-so-depende-de-voce/,A felicidade só depende de você,http://www.thomasnelson.com.br/wp-content/uploads/2013/01/AFelicidadeDependeDevc.jpg,"Gary Smalley diz que as crenças que você tem determinam o seu nível de felicidade. E que, para encontrar alegria duradoura e paz, primeiro você tem que aprender a reconhecer e aceitar em seu coração que as melhores crenças foram oferecidas pelo Criador. ‘A felicidade só depende de você’ mostra um plano prático para substituir crenças destrutivas que transformaram a vida de outros – princípios comprovados que podem ajudar você a mudar de vida. Não importa a sua idade, experiência ou modelos prévios, este livro vai guiá-lo na mudança de sua vida e de seus relacionamentos. Aprenda as quatro crenças mais importantes para guardá-las em seu coração e para colher os maravilhosos frutos de uma caminhada mais próxima de Deus.",Gary Smalley,ISBN: 9788560303465,Número de páginas: 336,"Dimensão: 15,5 X 23cm",Ano de lançamento: 2008
http://www.thomasnelson.com.br/livro/a-forca-da-oracao-perseverante/,A força da oração perseverante,http://www.thomasnelson.com.br/wp-content/uploads/2013/06/30215405.jpg,"O livro fala da lenda judaica de Honi, um homem que orou por um sinal de Deus após várias gerações que nunca tinham presenciado um milagre.",Mark Batterson,ISBN: 9788578603168,Número de páginas: 256 páginas,"Dimensão: 13,5 x 20,8 cm",Ano de lançamento: 2012
http://www.thomasnelson.com.br/livro/a-forca-dos-anjos/,A força dos anjos,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/aforçadosanjs.jpg,"Após um acidente, alguém surge dos escombros completamente ileso. Quando não encontramos mais a saída para um problema, uma solução incomum nos resgata da ruína. Como compreender tais acontecimentos em circunstâncias tão improváveis de livramento? A obra afirma que somos amparados em momentos decisivos de nossa vida por seres espirituais que agem por intermédio de Deus para combater o mal, trazer mensagens, alertar sobre um perigo e nos consolar na hora do sofrimento. A força dos anjos – Eles estão entre nós é uma coletânea de histórias reais envolvendo a ação de anjos na vida de diversas pessoas.",Joan Wester Anderson,ISBN: 9788578601362,Número de páginas: 240,Dimensão: 14 X 21cm,Ano de lançamento: 2010
http://www.thomasnelson.com.br/livro/a-graca-bate-a-sua-porta/,A graça bate a sua porta,http://www.thomasnelson.com.br/wp-content/uploads/2013/10/capa-GRACA-A-SUA-PORTA-AF_FRENTE_Page_1-wpcf_240x314.jpg,"Neste lindo livro gift, Max Lucado observa a graça de todos os lados e revela que não
importa de que maneira você analisar, a graça de Deus está sempre presente, pronta para realizar coisas maravilhosas na sua vida.",Max Lucado,ISBN: 9788578604240,Número de páginas: 224,"Dimensão: 14 x 16,5 cm",Ano de lançamento: 2013
